q,i_of_q
0.20313253012,0.0725888887441
0.204518072289,0.0735849231966
0.205903614458,0.0739924695124
0.207289156627,0.0738013589378
0.208674698795,0.0730208366387
0.210060240964,0.0716777975678
0.211445783133,0.0698147189917
0.212831325301,0.0674873558963
0.21421686747,0.0647622675057
0.215602409639,0.0617142434656
0.216987951807,0.0584236969226
0.218373493976,0.0549740888899
0.219759036145,0.0514494440797
0.221144578313,0.0479320129463
0.222530120482,0.0445001282379
0.223915662651,0.0412262970762
0.225301204819,0.0381755617004
0.226686746988,0.0354041537327
0.228072289157,0.0329584583711
0.229457831325,0.0308742964896
0.230843373494,0.0291765244426
0.232228915663,0.0278789435943
0.233614457831,0.0269845044113
0.235,0.0264857834976
0.236385542169,0.0263657063429
0.237771084337,0.0265984838945
0.239156626506,0.0271507274123
0.240542168675,0.0279827034699
0.241927710843,0.0290496894373
0.243313253012,0.0303033893033
0.244698795181,0.0316933702384
0.246084337349,0.0331684817917
0.247469879518,0.034678221988
0.248855421687,0.0361740177324
0.250240963855,0.0376103907376
0.251626506024,0.0389459845298
0.253012048193,0.0401444328367
0.254397590361,0.0411750546776
0.25578313253,0.042013366622
0.257168674699,0.0426414078262
0.258554216867,0.0430478784751
0.259939759036,0.0432280970168
0.261325301205,0.0431837859861
0.262710843373,0.0429227001643
0.264096385542,0.0424581142474
0.265481927711,0.0418081900207
0.26686746988,0.0409952452268
0.268253012048,0.0400449478383
0.269638554217,0.0389854602918
0.271024096386,0.0378465584195
0.272409638554,0.0366587493519
0.273795180723,0.0354524115971
0.275180722892,0.034256978884
0.27656626506,0.0331001872535
0.277951807229,0.0320074023668
0.279337349398,0.031001041154
0.280722891566,0.0301000988401
0.282108433735,0.0293197891413
0.283493975904,0.0286713021229
0.284879518072,0.0281616809227
0.286265060241,0.0277938153738
0.28765060241,0.0275665475671
0.289036144578,0.0274748816578
0.290421686747,0.0275102877992
0.291807228916,0.027661088029
0.293192771084,0.0279129102772
0.294578313253,0.0282491954438
0.295963855422,0.0286517417104
0.29734939759,0.0291012699192
0.298734939759,0.0295779939586
0.300120481928,0.0300621806175
0.301506024096,0.0305346842826
0.302891566265,0.0309774431181
0.304277108434,0.0313739249278
0.305662650602,0.0317095127207
0.307048192771,0.0319718220068
0.30843373494,0.0321509439956
0.309819277108,0.0322396110856
0.311204819277,0.032233283257
0.312590361446,0.0321301561637
0.313975903614,0.0319310937939
0.315361445783,0.0316394904917
0.316746987952,0.0312610688562
0.31813253012,0.030803621518
0.319518072289,0.0302767060128
0.320903614458,0.0296913028978
0.322289156627,0.0290594478768
0.323674698795,0.0283938490144
0.325060240964,0.0277075001187
0.326445783133,0.0270133010812
0.327831325301,0.0263236953874
0.32921686747,0.0256503341821
0.330602409639,0.0250037752253
0.331987951807,0.0243932238296
0.333373493976,0.0238263214854
0.334759036145,0.0233089863811
0.336144578313,0.0228453084667
0.337530120482,0.022437500131
0.338915662651,0.0220859020037
0.340301204819,0.0217890419028
0.341686746988,0.021543743556
0.343072289157,0.0213452804681
0.344457831325,0.021187569216
0.345843373494,0.0210633955516
0.347228915663,0.0209646659962
0.348614457831,0.020882677135
0.35,0.0208083945696
