q,i_of_q
0.117228915663,7.28860447236
0.118614457831,6.79525886173
0.12,6.31941570251
0.121385542169,5.86237501286
0.122771084337,5.42517570125
0.124156626506,5.00860261188
0.125542168675,4.61319697816
0.126927710843,4.23926982105
0.128313253012,3.88691781338
0.129698795181,3.55604112564
0.131084337349,3.2463627716
0.132469879518,2.95744898405
0.133855421687,2.68873016998
0.135240963855,2.43952202088
0.136626506024,2.20904638591
0.138012048193,1.99645155269
0.139397590361,1.80083162165
0.14078313253,1.62124470354
0.142168674699,1.45672971568
0.143554216867,1.3063215992
0.144939759036,1.16906482576
0.146325301205,1.04402510818
0.147710843373,0.930299272822
0.149096385542,0.827023292724
0.150481927711,0.733378518545
0.15186746988,0.648596178234
0.153253012048,0.571960246466
0.154638554217,0.502808810147
0.156024096386,0.440534076989
0.157409638554,0.384581189962
0.158795180723,0.334446021403
0.160180722892,0.289672126875
0.16156626506,0.249847040578
0.162951807229,0.214598091685
0.164337349398,0.183587914614
0.165722891566,0.156509816435
0.167108433735,0.133083151837
0.168493975904,0.113048840786
0.169879518072,0.0961651467681
0.171265060241,0.082203814814
0.17265060241,0.0709466489651
0.174036144578,0.0621825888521
0.175421686747,0.0557053252492
0.176807228916,0.0513114752026
0.178192771084,0.0487993190794
0.179578313253,0.0479680849927
0.180963855422,0.0486177508608
0.18234939759,0.0505493210902
0.183734939759,0.0535655237516
0.185120481928,0.0574718652597
0.186506024096,0.0620779730547
0.187891566265,0.0671991526212
0.189277108434,0.0726580833245
0.190662650602,0.0782865779001
0.192048192771,0.0839273328442
0.19343373494,0.0894356012437
0.194819277108,0.0946807255237
0.196204819277,0.0995474749296
0.197590361446,0.103937141029
0.198975903614,0.107768353831
0.200361445783,0.110977590992
0.201746987952,0.1135193627
0.20313253012,0.11536606497
0.204518072289,0.116507503912
0.205903614458,0.116950102875
0.207289156627,0.116715812946
0.208674698795,0.115840754959
0.210060240964,0.114373627742
0.211445783133,0.11237392271
0.212831325301,0.10990998901
0.21421686747,0.107056996169
0.215602409639,0.103894842613
0.216987951807,0.100506058498
0.218373493976,0.096973750124
0.219759036145,0.0933796308052
0.221144578313,0.0898021796428
0.222530120482,0.0863149652508
0.223915662651,0.0829851662996
0.225301204819,0.0798723149464
0.226686746988,0.0770272829543
0.228072289157,0.0744915237758
0.229457831325,0.0722965772396
0.230843373494,0.0704638369246
0.232228915663,0.0690045739836
0.233614457831,0.0679202052468
0.235,0.0672027880216
0.236385542169,0.0668357192365
0.237771084337,0.0667946125331
0.239156626506,0.067048323682
0.240542168675,0.0675600923186
0.241927710843,0.0682887665057
0.243313253012,0.0691900760229
0.244698795181,0.0702179205423
0.246084337349,0.0713256399438
0.247469879518,0.0724672358768
0.248855421687,0.0735985162269
0.250240963855,0.0746781372983
0.251626506024,0.0756685221702
0.253012048193,0.076536637729
0.254397590361,0.077254617187
0.25578313253,0.0778002193641
0.257168674699,0.0781571205124
0.258554216867,0.0783150388844
0.259939759036,0.0782696964832
0.261325301205,0.078022626383
0.262710843373,0.0775808375861
0.264096385542,0.0769563525101
0.265481927711,0.076165634813
0.26686746988,0.0752289273282
0.268253012048,0.0741695213483
0.269638554217,0.0730129793714
0.271024096386,0.0717863336909
0.272409638554,0.0705172828967
0.273795180723,0.0692334074866
0.275180722892,0.0679614244108
0.27656626506,0.0667264985366
0.277951807229,0.0655516267973
0.279337349398,0.0644571082443
0.280722891566,0.0634601104368
0.282108433735,0.0625743396528
0.283493975904,0.0618098193804
0.284879518072,0.0611727785204
0.286265060241,0.0606656477816
0.28765060241,0.0602871599581
0.289036144578,0.0600325471941
0.290421686747,0.0598938260455
0.291807228916,0.0598601591694
0.293192771084,0.0599182808632
0.294578313253,0.0600529724579
0.295963855422,0.060247572768
0.29734939759,0.0604845084086
0.298734939759,0.060745828818
0.300120481928,0.061013731246
0.301506024096,0.061271061762
0.302891566265,0.0615017794725
0.304277108434,0.0616913725681
0.305662650602,0.061827216503
0.307048192771,0.0618988664904
0.30843373494,0.0618982785191
0.309819277108,0.0618199552052
0.311204819277,0.0616610149263
0.312590361446,0.0614211847925
0.313975903614,0.06110272003
0.315361445783,0.0607102542411
0.316746987952,0.0602505867177
0.31813253012,0.0597324144754
0.319518072289,0.0591660179251
0.320903614458,0.0585629100632
0.322289156627,0.0579354597501
0.323674698795,0.0572965000222
0.325060240964,0.0566589324687
0.326445783133,0.0560353384934
0.327831325301,0.0554376077938
0.32921686747,0.0548765936466
0.330602409639,0.0543618036118
0.331987951807,0.0539011331005
0.333373493976,0.0535006479156
0.334759036145,0.0531644204255
0.336144578313,0.052894422493
0.337530120482,0.0526904767157
0.338915662651,0.0525502659631
0.340301204819,0.0524693996777
0.341686746988,0.0524415339635
0.343072289157,0.0524585411688
0.344457831325,0.0525107234929
0.345843373494,0.0525870641498
0.347228915663,0.0526755088191
0.348614457831,0.0527632695191
0.35,0.0528371426658
